Lesson ID,Lesson Title,Lesson Category,Block Order,Block Type,Ol Chiki,Latin,Audio URL,Image URL,Emotion,Story Arc,Growth Value,Character Goal,Image Direction,Body Language,Learning Moment
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,0,text,"ᱫᱟᱨᱮ ᱜᱮ ᱡᱤᱣᱤ ᱠᱟᱱᱟ, ᱚᱱᱟᱛᱮ ᱫᱟᱨᱮ ᱵᱟᱧᱪᱟᱣ ᱫᱚ ᱟᱵᱚᱣᱟᱜ ᱫᱷᱚᱨᱚᱢ ᱠᱟᱱᱟ","Dare ge jiwi kana, onate dare bancaw do abowaak dhorom kana – Trees are life, therefore protecting trees is our sacred duty.",,,Pride,Working Together,Leadership,Solve a problem,"Olitun holds a ripe, bright red pomegranate, showing its rich color with a proud and happy smile. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,1,text,"ᱜᱚᱡ ᱦᱚᱲ ᱫᱚ ᱵᱟᱹᱠᱩ ᱨᱚᱲᱟ, ᱚᱱᱟᱛᱮ ᱦᱚᱞᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱦᱤᱲᱤᱧ ᱢᱮ","Goj hor do baku rora, onate hola katha do hirinj me – Dead people do not speak, so forget about yesterday's matters.",,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,2,text,"ᱟᱹᱛᱩ ᱦᱚᱲ ᱜᱮ ᱫᱤᱥᱚᱢ ᱦᱚᱲ ᱠᱟᱱᱟ ᱠᱚ, ᱡᱩᱢᱤᱫᱽ ᱜᱮ ᱟᱵᱚᱣᱟᱜ ᱫᱟᱲᱮ ᱠᱟᱱᱟ","Atu hor ge disom hor kana ko, jumid ge abowaak dare kana – The villagers are the country's strength; unity is our power.",,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"Olitun sits in a circle with friends around a small fire, gesturing warmly while sharing a traditional story. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,3,text,"ᱫᱟᱜ ᱨᱮ ᱡᱷᱟᱹᱞᱤ ᱵᱟᱹᱭᱥᱟᱹᱣ ᱞᱮᱠᱟ, ᱵᱟᱝ ᱦᱩᱭᱩᱜ ᱠᱟᱹᱢᱤ ᱨᱮ ᱚᱠᱛᱚ ᱟᱞᱚᱢ ᱱᱚᱥᱴᱚᱭᱟ","Dag re jhale baysaw leka, bang huyug kami re okto alom nostoya – Like setting a net in water, do not waste time on impossible tasks.",,,Pride,Working Together,Leadership,Solve a problem,"a young Santhal child classmate drinking cool, clean water from a traditional clay pot, looking refreshed and happy. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,4,text,"ᱢᱮᱫ ᱞᱩᱴᱩᱨ ᱵᱮᱸᱜᱮᱫ ᱠᱟᱛᱮ ᱪᱟᱞᱟᱜ ᱢᱮ, ᱦᱚᱨ ᱨᱮ ᱟᱹᱰᱤ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ","Med lutur benget kate chalag me, hor re adi dhiri menaga – Keep your eyes and ears open; there are many stones on the road.",,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun stands with hands on hips, looking out over the village from a scenic hill, representing leadership. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,5,text,"ᱟᱢ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱢ ᱨᱚᱲᱟ, ᱟᱢ ᱥᱟᱶ ᱦᱚᱲ ᱦᱚᱸ ᱚᱱᱠᱟ ᱜᱮ ᱠᱚ ᱨᱚᱲᱟ","Am jaha lekam rora, am saw hor ho onka ge ko rora – As you speak, people will speak with you in the same way.",,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",a young Santhal child classmate acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,6,text,"ᱥᱚᱦᱨᱟᱭ ᱯᱚᱨᱚᱵ ᱨᱮ ᱟᱞᱮ ᱚᱲᱟᱜ ᱛᱮ ᱦᱤᱡᱩᱜ ᱢᱮ, ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱦᱩᱭᱩᱜᱼᱟ","Sohrae porob re ale orag te hijug me, adi napay huyuga – Come to our home during the Sohrae festival, it will be wonderful.",,,Pride,Working Together,Leadership,Solve a problem,"Olitun sits in a circle with friends around a small fire, gesturing warmly while sharing a traditional story. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,7,text,"ᱜᱩᱨᱩ ᱠᱚᱞᱚᱢ ᱛᱮ ᱚᱞ ᱢᱮ, ᱜᱮᱭᱟᱱ ᱦᱚᱨ ᱨᱮ ᱞᱟᱦᱟᱜ ᱢᱮ","Guru kolom te ol me, geyan hor re lahag me – Write with the Guru's pen, advance on the path of knowledge.",,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate writing clean Ol Chiki characters on a blackboard with chalk, standing tall with confidence. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,8,text,"ᱟᱹᱨᱤ ᱪᱟᱹᱞᱤ ᱟᱨ ᱞᱟᱠᱪᱟᱨ ᱫᱚ ᱟᱵᱚᱣᱟᱜ ᱩᱯᱨᱩᱢ ᱠᱟᱱᱟ, ᱚᱱᱟ ᱫᱚ ᱵᱟᱧᱪᱟᱣ ᱠᱟᱜ ᱢᱮ","Ari chali ar lakchar do abowaak uprum kana, ona do bancaw kag me – Customs and culture are our identity; protect them well.",,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"Olitun stands with hands on hips, looking out over the village from a scenic hill, representing leadership. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,9,text,ᱦᱮᱲᱮᱢ ᱨᱚᱲ ᱛᱮ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱢᱚᱱᱮ ᱡᱤᱛᱠᱟᱹᱨ ᱢᱮ,Herem ror te sanam hor mone jitkar me – Win everyone's heart with sweet and fluent speech.,,,Pride,Working Together,Leadership,Solve a problem,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,10,text,ᱥᱤᱨᱡᱚᱱᱤᱭᱟᱹ ᱫᱚ ᱱᱚᱶᱟ ᱫᱷᱟᱹᱨᱛᱤ ᱟᱹᱰᱤ ᱪᱮᱦᱨᱟ ᱛᱮ ᱥᱟᱡᱟᱣ ᱟᱠᱟᱫᱟ,Sirjoniya do nowa dharti adi chehra te sajaw akada – The Creator has decorated this earth beautifully.,,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun holding a handful of rich, dark soil, ready to plant seeds, looking hopeful and proud. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,11,text,"ᱟᱢᱟᱜ ᱡᱤᱣᱤ ᱡᱟᱞᱟ ᱨᱮ ᱫᱷᱤᱨᱚᱡᱽ ᱫᱚᱦᱚᱭ ᱢᱮ, ᱢᱤᱫ ᱫᱤᱱ ᱥᱟᱹᱨᱤ ᱜᱮ ᱱᱟᱯᱟᱭ ᱦᱩᱭᱩᱜᱼᱟ","Amaak jiwi jala re dhiroj dohoy me, mid din sari ge napay huyuga – Keep patience in your life struggles; one day it will surely be good.",,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"a young Santhal child classmate stands proudly at a crossroads in the village, pointing toward a path of opportunity. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",a young Santhal child classmate acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,12,text,ᱫᱤᱥᱚᱢ ᱫᱟᱨᱟᱱ ᱠᱟᱛᱮ ᱟᱹᱰᱤ ᱞᱮᱠᱟᱱ ᱜᱮᱭᱟᱱ ᱮᱢ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,"Disom daran kate adi lekan geyan em njam dareyaga – By traveling the country, you can gain many kinds of knowledge.",,,Pride,Working Together,Leadership,Solve a problem,"Olitun stands with hands on hips, looking out over the village from a scenic hill, representing leadership. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,13,text,"ᱫᱷᱚᱨᱚᱢ ᱠᱟᱹᱢᱤ ᱨᱮ ᱢᱚᱱᱮ ᱞᱟᱜᱟᱣ ᱢᱮ, ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱢᱟᱹᱱ ᱠᱚ ᱮᱢᱟᱢᱟ","Dhorom kami re mone lagaw me, sanam hor man ko emama – Engage in righteous deeds; everyone will respect you.",,,Pride,Exploring Nature,Leadership,Teach others,"a young Santhal child classmate pointing toward a balanced, hand-carved wooden scale, indicating fairness and justice. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,14,text,ᱥᱟᱱᱛᱟᱲᱤ ᱥᱟᱶᱦᱮᱫ ᱫᱚ ᱟᱹᱰᱤ ᱠᱤᱥᱟᱹᱬ ᱟᱨ ᱜᱟᱹᱦᱤᱨ ᱜᱮᱭᱟ,Santali sawhet do adi kisan ar gahir geya – Santali literature is very rich and deep.,,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"Olitun sits in a circle with friends around a small fire, gesturing warmly while sharing a traditional story. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,15,text,ᱚᱞᱚᱜ ᱯᱟᱲᱦᱟᱣ ᱠᱟᱛᱮ ᱟᱢᱟᱜ ᱟᱹᱛᱩ ᱟᱨ ᱫᱤᱥᱚᱢ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱩᱡᱽᱣᱟᱹᱞ ᱢᱮ,"Olog parhaw kate amaak atu ar disom reyag nyutum ujlaw me – By studying well, brighten the name of your village and country.",,,Pride,Working Together,Leadership,Teach others,"a young Santhal child classmate holding a shiny, polished brass plate that reflects the morning sunlight with brilliant rays. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,16,text,ᱥᱟᱹᱨᱤ ᱜᱩᱨᱩ ᱣᱟᱜ ᱥᱮᱪᱮᱫ ᱛᱮ ᱟᱵᱚ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱡᱤᱣᱤ ᱨᱮ ᱥᱟᱹᱨᱤ ᱥᱟᱹᱱᱛᱤ ᱵᱚᱱ ᱧᱟᱢᱟ,"Sari guru waak seched te abo sanam hor jiwi re sari santi bon njama – With the true teacher's education, we all find true peace in our lives.",,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun stands with hands on hips, looking out over the village from a scenic hill, representing leadership. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,17,text,ᱜᱮᱭᱟᱱ ᱫᱚᱨᱭᱟ ᱨᱮ ᱰᱩᱵᱩᱡ ᱠᱟᱛᱮ ᱟᱢ ᱫᱚ ᱥᱟᱹᱨᱤ ᱫᱷᱚᱨᱚᱢ ᱨᱮᱭᱟᱜ ᱜᱟᱹᱦᱤᱨ ᱠᱟᱛᱷᱟᱢ ᱵᱟᱰᱟᱭ ᱧᱟᱢᱟ,"Geyan dorya re dubuj kate am do sari dhorom reyag gahir katham baday njama – By diving into the ocean of knowledge, you will understand the deep truths of the true religion.",,,Pride,Dreaming Big,Leadership,Teach others,"a young Santhal child classmate standing tall on a hill overlooking the village, looking forward with strong resolution. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_advanced,Traditional Wisdom & Ecology,cat_sentences_1778594024495,18,text,ᱟᱹᱨᱤ ᱪᱟᱹᱞᱤ ᱟᱨ ᱞᱟᱠᱪᱟᱨ ᱵᱟᱧᱪᱟᱣ ᱫᱚᱦᱚ ᱜᱮ ᱥᱟᱹᱨᱤ ᱦᱚᱲ ᱦᱚᱯᱚᱱ ᱟᱜ ᱢᱟᱨᱟᱝ ᱫᱷᱚᱨᱚᱢ ᱠᱟᱱᱟ,Ari chali ar lakchar bancaw doho ge sari hor hopon aak marang dhorom kana – Preserving customs and culture is the great duty of a true Santal.,,,Pride,Working Together,Leadership,Solve a problem,"Olitun sits in a circle with friends around a small fire, gesturing warmly while sharing a traditional story. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
